,MLSNumber,DOM,List Price,City,Age,CompAvgAge,InteriorSqFt,CompAvgSqFt,Bedrooms,BathsFull,BathsHalf,NumComps,hoaTotalFee,MonthlyMortgage,TaxMonthlyTotal,TotalMonthlyCosts,CompAvgRentRevenue,MonthlyProfit,CapRate
3002,VAFX1152370,29,409900.0,Reston,1993,1994.0,1116,991.8,2,2,0.0,5.0,493.0,1426.42,317.1666666666667,2261.5866666666666,1830.0,-431.5866666666666,-5.17904
3012,VAAX250332,29,489000.0,Alexandria,1963,1963.0,1350,1350.0,3,3,0.0,1.0,407.0,1790.50,368.8333333333333,2591.3333333333335,2400.0,-191.33333333333348,-2.296000000000002
3014,VAFX1152736,29,499800.0,Mclean,1980,1979.0666666666666,1221,1226.0666666666666,2,1,1.0,30.0,636.0,1840.21,341.0,2842.21,2343.3333333333335,-498.87666666666655,-5.986519999999999
3015,VAFX1152192,29,247000.0,Chantilly,1984,1982.6666666666667,1142,1151.2222222222222,2,1,0.0,9.0,198.0,676.62,206.41666666666666,1106.0366666666666,1594.4444444444443,488.4077777777777,5.860893333333332
3022,VAFX1152166,29,342900.0,Reston,1993,1993.0,918,972.6666666666666,2,1,1.0,3.0,525.0,1118.03,340.6666666666667,2008.6966666666667,2000.0,-8.696666666666715,-0.10436000000000059
3026,VAFX1152526,14,215000.0,Alexandria,1974,1976.0,1100,1078.0,2,1,1.0,9.0,455.0,529.33,161.66666666666666,1170.9966666666667,1658.888888888889,487.89222222222224,5.854706666666667
3029,VAAR168986,25,605000.0,Arlington,2005,2005.6666666666667,929,965.3333333333334,2,1,1.0,3.0,500.0,2324.43,462.0,3311.43,3000.0,-311.42999999999984,-3.7371599999999976
3034,VAFC120320,30,869900.0,Fairfax,2017,,2794,,4,2,3.0,0.0,118.0,3543.72,716.0833333333334,4402.803333333333,,,
3035,VALO420388,30,799900.0,Ashburn,2013,2014.0,3797,3923.6666666666665,4,3,1.0,3.0,224.99,3221.52,634.1666666666666,4105.676666666666,3466.6666666666665,-639.0099999999998,-7.668119999999997
3042,VAFX1152056,30,475000.0,Fairfax,2006,2005.5555555555557,1050,1070.4444444444443,2,2,0.0,9.0,510.0,1726.06,416.6666666666667,2677.7266666666665,2219.3333333333335,-458.393333333333,-5.500719999999996
3044,VAAR168968,29,289900.0,Arlington,2005,2005.0,856,862.3333333333334,1,1,0.0,3.0,458.0,874.08,216.91666666666666,1573.9966666666667,1726.6666666666667,152.67000000000007,1.8320400000000008
3049,VAFX1148342,19,678000.0,Reston,1989,1987.3333333333333,3050,2597.3333333333335,3,2,2.0,3.0,108.33333333333333,2660.44,585.9166666666666,3379.69,2948.3333333333335,-431.35666666666657,-5.176279999999999
3061,VALO420430,30,634250.0,Leesburg,2020,2020.0,1666,1818.0,2,2,0.0,1.0,283.0,2459.06,0.0,2767.06,2600.0,-167.05999999999995,-2.0047199999999994
3065,VAFX1152504,30,974990.0,Alexandria,2018,,3281,,4,4,1.0,0.0,220.0,4027.43,796.8333333333334,5069.263333333333,,,
3079,VAFX1152440,29,245000.0,Fairfax,1973,1973.0,962,917.8571428571429,1,1,0.0,7.0,419.0,667.41,189.25,1300.6599999999999,1471.4285714285713,170.76857142857148,2.0492228571428575
3082,VAPW503442,16,332140.0,Dumfries,1986,1985.9166666666667,2093,1817.1666666666667,3,3,1.0,12.0,103.5,1068.50,308.4166666666667,1505.4166666666667,1949.5833333333333,444.1666666666665,5.329999999999998
3088,VALO420374,30,733660.0,Ashburn,2020,2016.6,2787,2543.8,3,2,2.0,5.0,218.0,2916.63,165.41666666666666,3325.0466666666666,2699.0,-626.0466666666666,-7.51256
3089,VAAX250266,28,225000.0,Alexandria,1967,1967.0,1182,1230.0,3,1,1.0,3.0,692.0,575.35,205.25,1497.6,1793.3333333333333,295.73333333333335,3.5488
3092,VAFX1152028,14,675000.0,Reston,1980,,2526,,3,3,1.0,0.0,133.33333333333334,2646.63,535.0833333333334,3340.046666666667,,,
3094,VAAX250488,30,575000.0,Alexandria,2007,2007.0,1071,1149.0,2,2,0.0,2.0,631.0,2186.34,495.75,3338.09,2662.5,-675.5900000000001,-8.107080000000002
3096,VAFX1152446,23,358000.0,Fairfax,1997,1998.4285714285713,1320,1308.0,2,2,1.0,7.0,293.0,1187.53,304.8333333333333,1810.3633333333332,1902.857142857143,92.49380952380966,1.109925714285716
3104,VAFX1152304,30,1575000.0,Falls Church,2015,,5767,,5,5,1.0,0.0,225.0,6789.17,1436.1666666666667,8475.336666666666,,,
3121,VAFX1152076,27,339900.0,Falls Church,1979,1980.0,1413,1389.0,2,2,0.0,2.0,660.0,1104.22,264.9166666666667,2054.1366666666668,1950.0,-104.13666666666677,-1.2496400000000012
3122,VAAR168344,12,549900.0,Arlington,1940,1940.0,1500,1500.0,2,2,0.0,2.0,451.0,2070.81,423.1666666666667,2969.9766666666665,2650.0,-319.97666666666646,-3.839719999999998
3123,VAFX1152320,31,219500.0,Lorton,1973,1973.0,966,966.0,2,1,0.0,2.0,177.0,550.04,148.0,900.04,1525.0,624.96,7.4995199999999995
3129,VAFX1144576,17,338500.0,Mclean,1974,1974.0,1150,1004.5,2,2,0.0,2.0,578.0,1097.77,290.5,1991.27,1835.0,-156.26999999999998,-1.8752399999999998
3130,VAFX1152112,31,2341950.0,Great Falls,2021,,5612,,6,6,1.0,0.0,125.0,10319.31,0.0,10469.31,,,
3139,VALO420284,31,415000.0,Ashburn,2018,2018.0,1501,1359.0,2,2,0.0,1.0,507.0,1449.89,335.4166666666667,2317.306666666667,2200.0,-117.30666666666684,-1.407680000000002
3143,VAFX1150856,29,460000.0,Burke,1986,1986.0,1398,1529.2,3,2,2.0,5.0,155.0,1657.02,373.75,2210.77,2349.0,138.23000000000002,1.65876
3147,VAFX1152208,28,650000.0,Fairfax,2001,2002.2,2000,2243.0,4,3,1.0,5.0,100.0,2531.56,535.3333333333334,3191.8933333333334,2720.0,-471.89333333333343,-5.662720000000001
3149,VAFX1147888,8,439999.0,Alexandria,2008,2006.0,1620,1524.0,3,2,1.0,2.0,395.0,1564.96,371.0833333333333,2356.0433333333335,2312.5,-43.54333333333352,-0.5225200000000023
3156,VAFX1152168,26,270000.0,Fairfax,1986,1985.6666666666667,1045,1052.1666666666667,2,2,0.0,6.0,333.0,782.48,236.0,1376.48,1766.6666666666667,390.1866666666667,4.682240000000001
3178,VAFX1152042,32,425000.0,Alexandria,2007,2007.0,1104,1161.4,2,2,0.0,5.0,515.0,1495.92,340.0,2375.92,2165.0,-210.92000000000007,-2.531040000000001
3188,VAAR168766,30,529000.0,Arlington,2013,2013.0,866,856.5,2,1,0.0,2.0,466.0,1974.61,388.0833333333333,2853.693333333333,2447.5,-406.19333333333316,-4.874319999999998
3192,VAAR168664,2,350000.0,Arlington,1966,1966.0,851,879.7142857142857,1,1,0.0,7.0,315.0,1150.71,270.0833333333333,1760.7933333333333,1856.4285714285713,95.63523809523804,1.1476228571428564
3202,VAPW503432,18,720000.0,Haymarket,2002,2003.3333333333333,4673,3980.6666666666665,4,4,1.0,3.0,197.0,2853.75,638.0833333333334,3713.8333333333335,2899.6666666666665,-814.166666666667,-9.770000000000003
3204,VAPW503626,22,179999.0,Woodbridge,1977,,871,,2,1,0.0,0.0,345.5475,368.22,170.16666666666666,908.9341666666667,,,
3205,VALO420080,21,810000.0,Ashburn,2005,2005.5,4749,4804.0,4,4,1.0,2.0,134.5,3268.01,629.75,4057.26,3500.0,-557.2600000000002,-6.687120000000002
3210,VALO420146,29,500000.0,Ashburn,2004,2004.0,2282,2336.0,3,2,2.0,1.0,156.0,1841.13,375.4166666666667,2397.5466666666666,2300.0,-97.54666666666662,-1.1705599999999994
3213,VAAX250374,30,199990.0,Alexandria,1967,1967.0,1059,1113.0,2,1,0.0,4.0,650.0,460.24,159.25,1294.49,1680.0,385.51,4.62612
3215,VAPW503546,27,699900.0,Haymarket,2005,2004.2,3616,3556.4,4,2,1.0,5.0,154.0,2761.24,607.4166666666666,3547.6566666666663,3146.0,-401.6566666666663,-4.819879999999996
3227,VAFX1151728,34,349000.0,Fairfax,1997,1997.0,1214,1178.0,2,2,0.0,3.0,380.0,1146.10,280.25,1831.35,1875.0,43.65000000000009,0.523800000000001
3233,VALO420122,34,549990.0,Brambleton,2021,,2139,,3,2,1.0,0.0,218.19,2071.23,0.0,2314.42,,,
3234,VALO420064,31,360000.0,Ashburn,2005,2005.0,1710,1707.0,2,2,0.0,1.0,592.0,1196.74,262.0833333333333,2075.8233333333333,1995.0,-80.82333333333327,-0.9698799999999992
3235,VAFX1151362,34,6750000.0,Mclean,2020,,9588,,5,5,3.0,0.0,212.5,30608.82,1630.75,32477.07,,,
3238,VAFX1151748,34,275000.0,Falls Church,1973,1975.0,1177,1252.75,2,1,1.0,4.0,640.0,805.50,212.75,1683.25,2111.25,428.0,5.136
3239,VAFX1147546,24,245000.0,Reston,1973,1973.0,991,991.0,2,1,0.0,3.0,386.0,667.41,217.08333333333334,1295.493333333333,1616.6666666666667,321.17333333333363,3.8540800000000033
3252,VAPW503434,9,259500.0,Manassas,1986,1986.2,1620,1515.0,3,2,1.0,5.0,311.0,734.15,222.16666666666666,1292.3166666666668,1740.0,447.68333333333317,5.372199999999998
3254,VAFX1151704,35,749384.0,Lorton,2020,2020.0,2740,2740.0,3,3,1.0,1.0,221.0,2989.00,0.0,3235.0,3200.0,-35.0,-0.42
3255,VAFX1151696,35,384900.0,Alexandria,2012,2012.0,1155,1219.0,2,2,0.0,2.0,632.0,1311.35,340.0833333333333,2308.4333333333334,2225.0,-83.4333333333334,-1.0012000000000008
3257,VAFX1151686,35,420000.0,Reston,2006,2006.0,945,965.0,2,2,0.0,7.0,624.0,1472.91,302.5,2424.41,1907.142857142857,-517.2671428571427,-6.207205714285713
3260,VALO420060,5,850000.0,Ashburn,2005,2003.5,4936,4192.5,4,3,1.0,6.0,310.82,3452.12,675.25,4463.1900000000005,3474.8333333333335,-988.356666666667,-11.860280000000005
3273,VAFX1143628,35,428000.0,Vienna,2003,2003.0,1223,1223.0,2,2,0.0,1.0,435.0,1509.73,373.0833333333333,2342.8133333333335,2100.0,-242.8133333333335,-2.913760000000002
3277,VAFX1151544,21,400000.0,Alexandria,1950,,1188,,2,1,0.0,0.0,564.0,1380.85,330.25,2300.1,,,
3279,VAFX1151494,35,399999.0,Mclean,1978,1979.0666666666666,1132,1226.0666666666666,2,2,0.0,30.0,667.0,1380.84,363.9166666666667,2436.7566666666667,2343.3333333333335,-93.42333333333318,-1.121079999999998
3283,VAPW503502,29,374900.0,Bristow,1995,1995.0,1714,1875.0,3,2,2.0,1.0,114.0,1265.32,329.5,1733.82,1950.0,216.18000000000006,2.594160000000001
3284,VAFX1151160,29,349900.0,Alexandria,1990,1991.0,1189,1169.25,2,2,0.0,4.0,398.0,1150.25,278.5833333333333,1851.8333333333333,1937.5,85.66666666666674,1.028000000000001
3288,VAAX250320,12,399999.0,Alexandria,1941,1941.0,930,922.304347826087,2,1,0.0,23.0,477.0,1380.84,326.5,2209.34,1989.7826086956522,-219.5573913043479,-2.6346886956521747
3291,VAAR168520,35,1887000.0,Arlington,2011,,4700,,5,4,1.0,0.0,262.5,8225.26,1517.9166666666667,10030.676666666666,,,
3293,VAAX250310,27,574500.0,Alexandria,2006,2005.1818181818182,1044,1135.8181818181818,2,2,0.0,11.0,587.0,2184.04,480.5833333333333,3276.6233333333334,2481.3636363636365,-795.259696969697,-9.543116363636365
3304,VAFX1151536,35,849500.0,Springfield,2002,,3595,,4,3,1.0,0.0,167.0,3449.82,625.0,4266.82,,,
3314,VAFX1151324,31,479500.0,Mclean,1997,1996.857142857143,1282,1072.142857142857,2,2,1.0,7.0,670.0,1746.77,476.3333333333333,2918.1033333333335,2242.8571428571427,-675.2461904761908,-8.10295428571429
3323,VAPW503446,36,384900.0,Woodbridge,1990,1992.0,1780,1954.0,3,3,1.0,2.0,118.0,1311.35,304.3333333333333,1758.6833333333332,1875.0,116.31666666666683,1.3958000000000022
3324,VALO420012,29,750000.0,Ashburn,2005,2003.4,4186,3812.1,4,3,1.0,10.0,303.0,2991.84,576.5833333333334,3896.4233333333336,3302.4,-594.0233333333335,-7.128280000000002
3326,VAFX1151032,35,387700.0,Fairfax,2000,1998.0,1299,1166.0,2,2,0.0,2.0,490.0,1324.23,313.0,2152.23,1850.0,-302.23,-3.6267600000000004
3327,VAAR168620,33,599900.0,Arlington,1985,1985.0,1139,1125.0,2,2,0.0,1.0,522.0,2300.95,496.3333333333333,3344.2833333333333,2500.0,-844.2833333333333,-10.1314
3328,VAFX1147588,35,429000.0,Reston,2000,,1393,,2,2,0.0,0.0,490.0,1514.33,477.75,2507.08,,,
3329,VAAX249420,36,265000.0,Alexandria,1961,1961.0,910,882.5,2,1,0.0,2.0,488.0,759.47,227.75,1500.22,1474.5,-25.720000000000027,-0.30864000000000036
3331,VAFX1151418,30,364900.0,Alexandria,2007,2007.0,975,865.3571428571429,1,1,0.0,14.0,444.0,1219.29,321.25,2009.54,1788.9285714285713,-220.61142857142863,-2.6473371428571433
3351,VAFX1151318,36,395000.0,Falls Church,1985,,1277,,3,2,0.0,0.0,388.5,1357.83,341.8333333333333,2113.1633333333334,,,
3353,VAFX1150990,36,749999.0,Mclean,2021,,1587,,3,2,1.0,0.0,238.0,2991.83,0.0,3254.83,,,
3354,VAPW503376,36,569990.0,Haymarket,2020,2019.0,1756,1408.5,2,2,0.0,2.0,225.0,2163.28,496.6666666666667,2909.9466666666667,7747.5,4837.553333333333,58.05064
3358,VAFX1151020,36,869900.0,Reston,2020,,3128,,3,3,1.0,0.0,177.0,3543.72,0.0,3745.72,,,
3359,VAAR168576,36,419000.0,Arlington,2006,2006.0,864,864.0,1,1,0.0,2.0,380.0,1468.30,342.4166666666667,2215.7166666666667,2075.0,-140.7166666666667,-1.6886000000000005
3369,VAPW503240,28,299500.0,Woodbridge,2005,,1688,,2,2,0.0,0.0,422.0,918.26,267.8333333333333,1633.0933333333332,,,
3372,VAFX1151242,36,740000.0,Alexandria,1986,1982.0,3478,3300.0,3,4,1.0,1.0,165.0,2945.81,543.75,3679.56,3000.0,-679.56,-8.15472
3373,VAFX1149716,36,404500.0,Herndon,2006,2006.3030303030303,1634,1713.3333333333333,3,2,1.0,33.0,186.0,1401.56,357.8333333333333,1970.3933333333332,2178.2727272727275,207.87939393939428,2.494552727272731
3385,VAFX1150280,34,499000.0,Mclean,1972,1972.0,1138,1214.75,3,1,1.0,8.0,280.0,1836.53,355.75,2497.2799999999997,2149.375,-347.90499999999975,-4.174859999999997
3388,VAFX1150942,28,790000.0,Falls Church,1989,,3536,,3,3,1.0,0.0,109.5,3175.95,745.0,4055.45,,,
3400,VAFX1150704,35,550000.0,Herndon,2014,2018.0,2600,2482.0,3,2,1.0,2.0,299.0,2071.27,442.4166666666667,2837.6866666666665,2800.0,-37.6866666666665,-0.4522399999999979
3403,VAFX1150950,37,560000.0,Vienna,2004,2003.0,1532,1571.5,2,2,1.0,6.0,369.0,2117.30,463.6666666666667,2974.9666666666667,2402.5,-572.4666666666667,-6.869600000000001
3408,VAFX1150960,35,219000.0,Alexandria,1973,1974.4,1100,1076.0,2,1,1.0,5.0,455.0,547.74,161.66666666666666,1189.4066666666668,1671.0,481.59333333333325,5.779119999999999
3411,VAFX1150954,37,219900.0,Falls Church,1962,1962.0,868,852.75,2,1,0.0,4.0,491.0,551.88,195.5,1263.38,1641.25,377.8699999999999,4.534439999999998
3421,VAAR168466,29,1039000.0,Arlington,1981,1981.0,2185,2080.0,4,3,2.0,1.0,110.5,4322.06,723.25,5180.81,4900.0,-280.8100000000004,-3.3697200000000045
3425,VAAX249526,37,235000.0,Alexandria,1966,,1036,,2,1,0.0,0.0,622.0,621.38,207.08333333333334,1475.4633333333334,,,
3428,VAFX1150424,38,300000.0,Annandale,1969,,1282,,3,2,0.0,0.0,650.0,920.57,232.41666666666666,1827.986666666667,,,
3430,VAFX1150842,12,425000.0,Reston,1999,,1560,,3,2,1.0,0.0,381.25,1495.92,354.0833333333333,2256.2533333333336,,,
3434,VAAX250192,30,614900.0,Alexandria,1999,2001.0,1147,1162.0,2,2,0.0,1.0,696.0,2370.00,530.75,3621.75,2750.0,-871.75,-10.461
3437,VAFX1150670,38,1049999.0,Mclean,2021,,2168,,4,3,2.0,0.0,166.0,4372.68,0.0,4563.68,,,
3438,VALO419732,22,448950.0,Aldie,2019,2020.0,2216,2205.0,3,2,1.0,1.0,275.0,1606.16,0.0,1906.16,2500.0,593.8399999999999,7.126079999999998
3443,VALO419518,16,1350000.0,Leesburg,2005,,7762,,6,4,3.0,0.0,185.0,5753.54,755.25,6718.79,,,
3446,VAAR168408,38,699999.0,Arlington,2008,2005.0,1147,1226.5,2,2,0.0,2.0,671.0,2761.69,561.5833333333334,4019.2733333333335,3100.0,-919.2733333333335,-11.031280000000002
3449,VAFX1150736,38,567240.0,Herndon,2020,,1469,,2,2,0.0,0.0,280.0,2150.63,543.5833333333334,2999.2133333333336,,,
3450,VAFX1150744,30,529000.0,Alexandria,2019,2018.0,1658,1434.0,2,2,0.0,1.0,436.0,1974.61,461.4666666666667,2897.0766666666664,2450.0,-447.07666666666637,-5.364919999999997
3451,VAFX1150734,35,415000.0,Mclean,1997,1997.0,998,1095.090909090909,2,2,0.0,11.0,454.0,1449.89,350.3333333333333,2279.2233333333334,2151.3636363636365,-127.85969696969687,-1.5343163636363626
3453,VAFX1150718,38,562840.0,Herndon,2020,,1495,,2,2,0.0,0.0,280.0,2130.37,539.3333333333334,2974.7033333333334,,,
3455,VAFA111416,36,530000.0,Falls Church,2008,2008.0,1115,1132.2,2,2,0.0,5.0,647.0,1979.22,528.8333333333334,3180.0533333333337,2669.0,-511.05333333333374,-6.132640000000005
3456,VAFX1150684,38,524990.0,Herndon,1999,1997.3333333333333,1640,1530.6666666666667,3,2,2.0,3.0,125.0,1956.16,446.25,2552.41,2166.6666666666665,-385.74333333333334,-4.62892
3458,VALO419726,38,506950.0,Ashburn,2020,2018.0,1618,1580.0,2,2,1.0,2.0,243.0,1873.12,0.0,2141.12,1487.5,-653.6199999999999,-7.843439999999998
3463,VAFX1150660,22,338900.0,Falls Church,1994,1995.0,1003,1216.0,2,1,0.0,2.0,473.0,1099.62,277.6666666666667,1875.2866666666666,2125.0,249.71333333333337,2.9965600000000006
3477,VALO419676,39,215000.0,Sterling,1987,1987.0,996,952.8,2,1,0.0,5.0,387.5,529.33,169.16666666666666,1110.9966666666667,1604.0,493.00333333333333,5.916040000000001
3480,VAFX1150522,36,225000.0,Lorton,1975,1973.0,966,966.0,2,1,1.0,2.0,177.0,575.35,148.0,925.35,1525.0,599.65,7.195799999999999
3482,VAFX1150012,36,398900.0,Vienna,2003,2003.0,1098,1149.111111111111,2,2,0.0,9.0,435.0,1375.79,348.3333333333333,2184.1233333333334,2104.4444444444443,-79.6788888888891,-0.9561466666666694
3483,VAFX1148248,36,555000.0,Vienna,2003,2003.0,1532,1571.5,2,2,1.0,6.0,370.0,2094.29,463.6666666666667,2952.9566666666665,2402.5,-550.4566666666665,-6.605479999999998
3488,VAFX1149774,18,305000.0,Fairfax,1989,1988.0714285714287,998,986.3571428571429,2,2,0.0,14.0,349.6666666666667,943.58,240.75,1558.9966666666667,1771.5714285714287,212.574761904762,2.550897142857144
3494,VAFX1150414,28,1069999.0,Falls Church,2002,,3447,,5,3,1.0,0.0,133.33,4464.74,907.0833333333334,5530.153333333333,,,
3509,VALO419572,35,785000.0,Leesburg,2005,2005.0,5298,4377.0,5,3,1.0,2.0,195.0,3152.94,669.5,4042.44,3850.0,-192.44000000000005,-2.3092800000000007
3515,VALO419602,35,820000.0,Ashburn,2000,2002.4,4487,3998.0,4,4,1.0,5.0,310.83,3314.04,648.6666666666666,4298.536666666667,3349.8,-948.7366666666667,-11.38484
3516,VAAX250112,40,968000.0,Alexandria,1998,1998.0,2315,2215.2,3,3,1.0,5.0,195.0,3995.26,952.5833333333334,5167.843333333333,4390.0,-777.8433333333332,-9.334119999999999
3523,VAFX1149446,41,219990.0,Mclean,1974,1974.0,855,787.0,1,1,0.0,4.0,598.0,552.29,202.5,1377.79,1648.75,270.96000000000004,3.25152
3524,VAPW502978,41,1200000.0,Haymarket,2010,,8283,,6,6,2.0,0.0,155.0,5063.11,965.25,6208.36,,,
3527,VAFC120292,30,475000.0,Fairfax,2017,,1225,,2,2,0.0,0.0,451.0,1726.06,390.0833333333333,2592.1433333333334,,,
3531,VALO419568,21,2199000.0,Leesburg,2006,,9861,,6,6,3.0,0.0,168.0,9661.34,1442.8333333333333,11297.173333333334,,,
3532,VAFC120296,27,239900.0,Fairfax,1964,,940,,2,1,0.0,0.0,527.0,643.94,182.25,1378.19,,,
3534,VAFX1150250,41,849990.0,Alexandria,2020,,4092,,3,3,1.0,0.0,220.0,3452.08,298.8333333333333,3995.9133333333334,,,
3536,VAFX1150154,20,995000.0,Mclean,1984,1984.0,2016,2230.0,4,3,1.0,1.0,157.5,4119.53,873.6666666666666,5175.696666666667,4300.0,-875.6966666666667,-10.50836
3543,VAPW502758,35,274000.0,Gainesville,2005,2005.3636363636363,1825,1777.7272727272727,3,2,1.0,11.0,571.0,800.89,262.25,1659.1399999999999,1952.2727272727273,293.1327272727274,3.5175927272727288
3544,VAFX1150202,41,514900.0,Falls Church,1974,1971.0,2086,2061.0,4,3,1.0,1.0,103.75,1909.71,473.9166666666667,2512.3766666666666,2595.0,82.62333333333345,0.9914800000000014
3547,VAFX1150190,41,226000.0,Annandale,1969,1969.0,898,985.5384615384615,2,1,0.0,13.0,452.0,579.96,189.16666666666666,1246.1266666666668,1623.076923076923,376.9502564102563,4.523403076923076
3551,VAFX1150018,36,429900.0,Reston,2005,2005.0,1161,1109.6,2,2,0.0,10.0,473.0,1518.47,393.25,2409.7200000000003,2024.5,-385.22000000000025,-4.622640000000003
3552,VALO419484,42,899990.0,Leesburg,2005,,4894,,4,4,1.0,0.0,186.0,3682.22,734.0,4627.219999999999,,,
3561,VAFX1150104,35,449900.0,Fairfax,1994,1997.8,1632,1303.2,2,2,1.0,5.0,115.0,1610.53,378.3333333333333,2128.8633333333332,1884.0,-244.86333333333323,-2.938359999999999
3574,VAFX1149692,42,489900.0,Fairfax,2006,2005.5555555555557,1100,1070.4444444444443,2,2,0.0,9.0,509.0,1794.64,422.25,2750.8900000000003,2219.3333333333335,-531.5566666666668,-6.378680000000002
3577,VALO419504,42,437950.0,Ashburn,2020,2018.0,1618,1580.0,2,2,1.0,2.0,243.0,1555.53,0.0,1823.53,1487.5,-336.03,-4.03236
3578,VALO419490,16,569000.0,Ashburn,2000,1999.4545454545455,2676,2271.818181818182,3,3,1.0,11.0,113.28,2158.73,422.8333333333333,2719.8433333333337,2302.7272727272725,-417.1160606060612,-5.005392727272734
3587,VAFX1149548,11,319900.0,Reston,2006,2006.0,922,965.0,2,2,0.0,7.0,565.0,1012.16,297.0833333333333,1899.243333333333,1907.142857142857,7.899523809523998,0.09479428571428798
3598,VAAR167998,42,499900.0,Arlington,1983,,864,,2,2,0.0,0.0,576.0,1840.67,403.3333333333333,2845.0033333333336,,,
3605,VAAX249936,42,229700.0,Alexandria,1974,1974.0,1086,1174.0,1,1,1.0,2.0,555.0,596.99,166.66666666666666,1343.6566666666668,1687.5,343.84333333333325,4.126119999999999
3606,VAFX1148856,36,4495000.0,Mclean,2017,,9673,,7,7,3.0,0.0,162.5,20229.44,3247.4166666666665,23664.356666666667,,,
3613,VAAR168094,43,189900.0,Arlington,1961,1961.0,1020,1004.0,2,1,0.0,1.0,673.0,413.79,148.16666666666666,1259.9566666666667,1850.0,590.0433333333333,7.08052
3621,VAFX1149300,43,3590000.0,Mclean,1989,,6906,,4,5,2.0,0.0,100.0,16063.88,1614.9166666666667,17803.796666666665,,,
3622,VAFX1149722,43,225000.0,Falls Church,1972,1971.4615384615386,962,1026.3076923076924,2,1,0.0,13.0,642.0,575.35,174.33333333333334,1416.6833333333332,1828.4615384615386,411.7782051282054,4.941338461538465
3625,VAAX249968,43,229900.0,Alexandria,1967,1967.0,1140,1113.0,2,1,0.0,4.0,674.0,597.91,160.91666666666666,1457.8266666666666,1680.0,222.1733333333334,2.666080000000001
3627,VALO419442,35,580000.0,Ashburn,2017,,2000,,2,2,2.0,0.0,118.0,2209.36,434.1666666666667,2786.5266666666666,,,
3630,VAAR168172,43,275000.0,Arlington,1955,,884,,2,1,0.0,0.0,636.0,805.50,201.41666666666666,1667.9166666666667,,,
3631,VAFX1149782,43,224900.0,Falls Church,1972,1971.4615384615386,962,1026.3076923076924,2,1,0.0,13.0,642.0,574.89,177.41666666666666,1419.3066666666666,1828.4615384615386,409.15487179487195,4.909858461538463
3632,VALO419428,43,849900.0,Ashburn,2006,2004.2,3325,3454.6,4,3,0.0,5.0,359.0,3451.66,649.5833333333334,4485.243333333333,3215.0,-1270.2433333333329,-15.242919999999996
3640,VAAR168156,43,745000.0,Arlington,2013,,1254,,2,2,0.0,0.0,650.0,2968.83,569.3333333333334,4213.163333333333,,,
3653,VAAR166842,38,440000.0,Arlington,1972,1972.0,906,940.0,1,1,0.0,1.0,528.0,1564.96,268.75,2386.71,1900.0,-486.71000000000004,-5.840520000000001
3657,VAAR167042,42,684900.0,Arlington,2007,2007.0,1074,1071.6666666666667,2,2,0.0,3.0,530.0,2692.20,525.1666666666666,3772.3666666666663,2748.3333333333335,-1024.0333333333328,-12.288399999999994
3660,VALO419242,35,750000.0,Ashburn,2012,2013.5,3579,3475.5,4,3,1.0,2.0,216.0,2991.84,618.9166666666666,3851.7566666666667,3250.0,-601.7566666666667,-7.221080000000001
3671,VALO419222,29,899900.0,Leesburg,2003,,4601,,4,4,1.0,0.0,205.0,3681.80,680.9166666666666,4592.716666666667,,,
3673,VAFX1149438,1,1150000.0,Falls Church,2009,,2863,,4,3,1.0,0.0,150.0,4832.97,1045.6666666666667,6053.636666666667,,,
3675,VALO419356,44,549990.0,Leesburg,2020,2020.0,2300,2200.0,4,3,1.0,1.0,127.0,2071.23,0.0,2223.23,2550.0,326.77,3.9212399999999996
3676,VAPW502664,8,550000.0,Gainesville,2002,2003.5,2520,2369.0,3,3,0.0,4.0,310.0,2071.27,487.8333333333333,2894.1033333333335,2525.0,-369.10333333333347,-4.429240000000002
3680,VAFX1149480,15,489000.0,Herndon,1998,1998.6,2196,1934.4,3,3,1.0,5.0,145.0,1790.50,427.1666666666667,2387.6666666666665,2360.0,-27.666666666666515,-0.3319999999999982
3686,VAAR167580,36,685000.0,Arlington,2005,2005.5,998,1000.6666666666666,2,2,0.0,6.0,544.0,2692.66,546.9166666666666,3808.5766666666664,2933.3333333333335,-875.2433333333329,-10.502919999999994
